munid,regiao,uf,municipio,latitude,longitude
3101508,Sudeste,MG,Além Paraíba,-21.876804,-42.695947
3101607,Sudeste,MG,Alfenas,-21.428178,-45.948918
3101631,Sudeste,MG,Alfredo Vasconcelos,-21.139423,-43.773890
3101706,Sudeste,MG,Almenara,-16.180616,-40.697651
3101805,Sudeste,MG,Alpercata,-18.986831,-41.989129
3101904,Sudeste,MG,Alpinópolis,-20.861855,-46.389483
3102001,Sudeste,MG,Alterosa,-21.255870,-46.145321
3102050,Sudeste,MG,Alto Caparaó,-20.444361,-41.873084
3102100,Sudeste,MG,Alto Rio Doce,-21.022146,-43.418871
3102209,Sudeste,MG,Alvarenga,-19.414470,-41.726442
3102308,Sudeste,MG,Alvinópolis,-20.114763,-43.066083
3102407,Sudeste,MG,Alvorada de Minas,-18.733593,-43.366084
3102506,Sudeste,MG,Amparo do Serra,-20.510067,-42.807202
3102605,Sudeste,MG,Andradas,-22.072807,-46.575583
3102704,Sudeste,MG,Cachoeira de Pajeú,-15.965176,-41.496410
3102803,Sudeste,MG,Andrelândia,-21.736968,-44.317699
3102852,Sudeste,MG,Angelândia,-17.727790,-42.266450
3102902,Sudeste,MG,Antônio Carlos,-21.318580,-43.755641
3103009,Sudeste,MG,Antônio Dias,-19.651467,-42.869545
3103108,Sudeste,MG,Antônio Prado de Minas,-21.018232,-42.109343
3103207,Sudeste,MG,Araçaí,-19.200364,-44.246924
3103306,Sudeste,MG,Aracitaba,-21.339269,-43.381556
3103405,Sudeste,MG,Araçuaí,-16.851781,-42.064207
3103504,Sudeste,MG,Araguari,-18.648270,-48.191605
3103603,Sudeste,MG,Arantina,-21.916104,-44.246954
3103702,Sudeste,MG,Araponga,-20.665662,-42.526273
3103751,Sudeste,MG,Araporã,-18.441909,-49.190087
3103801,Sudeste,MG,Arapuá,-19.033855,-46.154598
3103900,Sudeste,MG,Araújos,-19.946785,-45.166702
3104007,Sudeste,MG,Araxá,-19.591330,-46.940010
3104106,Sudeste,MG,Arceburgo,-21.360181,-46.944354
3104205,Sudeste,MG,Arcos,-20.282563,-45.543632
3104304,Sudeste,MG,Areado,-21.358382,-46.146559
3104403,Sudeste,MG,Argirita,-21.607555,-42.836447
3104452,Sudeste,MG,Aricanduva,-17.867763,-42.559231
3104502,Sudeste,MG,Arinos,-15.921772,-46.107752
3104601,Sudeste,MG,Astolfo Dutra,-21.311204,-42.859644
3104700,Sudeste,MG,Ataléia,-18.045920,-41.110558
3104809,Sudeste,MG,Augusto de Lima,-18.112548,-44.275219
3124500,Sudeste,MG,Estiva,-22.463045,-46.016352
3104908,Sudeste,MG,Baependi,-21.957611,-44.890371
3105004,Sudeste,MG,Baldim,-19.286437,-43.957041
3105103,Sudeste,MG,Bambuí,-20.011892,-45.979045
3105202,Sudeste,MG,Bandeira,-15.884977,-40.558886
3105301,Sudeste,MG,Bandeira do Sul,-21.724869,-46.385263
3105400,Sudeste,MG,Barão de Cocais,-19.935847,-43.484882
3105509,Sudeste,MG,Barão de Monte Alto,-21.247882,-42.239147
3105608,Sudeste,MG,Barbacena,-21.224915,-43.776193
3105707,Sudeste,MG,Barra Longa,-20.283636,-43.037197
3105905,Sudeste,MG,Barroso,-21.176287,-43.975381
3106002,Sudeste,MG,Bela Vista de Minas,-19.825847,-43.096932
3106101,Sudeste,MG,Belmiro Braga,-21.950131,-43.415721
3106200,Sudeste,MG,Belo Horizonte,-19.937524,-43.926453
3106309,Sudeste,MG,Belo Oriente,-19.224645,-42.487283
3106408,Sudeste,MG,Belo Vale,-20.406658,-44.028528
3106507,Sudeste,MG,Berilo,-16.950302,-42.461354
3106606,Sudeste,MG,Bertópolis,-17.060963,-40.572246
3106655,Sudeste,MG,Berizal,-15.610784,-41.746785
3106705,Sudeste,MG,Betim,-19.965379,-44.197551
3106804,Sudeste,MG,Bias Fortes,-21.608747,-43.756575
3106903,Sudeste,MG,Bicas,-21.722105,-43.062047
3107000,Sudeste,MG,Biquinhas,-18.784752,-45.504652
3107109,Sudeste,MG,Boa Esperança,-21.090531,-45.564409
3107208,Sudeste,MG,Bocaina de Minas,-22.169608,-44.397306
3107307,Sudeste,MG,Bocaiúva,-17.112105,-43.814444
3107406,Sudeste,MG,Bom Despacho,-19.737596,-45.254115
3107505,Sudeste,MG,Bom Jardim de Minas,-21.945900,-44.189374
3107604,Sudeste,MG,Bom Jesus da Penha,-21.017269,-46.523544
3107703,Sudeste,MG,Bom Jesus do Amparo,-19.704137,-43.473515
3107802,Sudeste,MG,Bom Jesus do Galho,-19.824472,-42.315727
3107901,Sudeste,MG,Bom Repouso,-22.476837,-46.147882
3108008,Sudeste,MG,Bom Sucesso,-21.030416,-44.755503
3108107,Sudeste,MG,Bonfim,-20.325491,-44.232911
3108206,Sudeste,MG,Bonfinópolis de Minas,-16.570765,-45.988341
3108255,Sudeste,MG,Bonito de Minas,-15.323804,-44.758028
3108305,Sudeste,MG,Borda da Mata,-22.272408,-46.167168
3127404,Sudeste,MG,Gonçalves,-22.657619,-45.856592
3108404,Sudeste,MG,Botelhos,-21.651664,-46.395493
3108503,Sudeste,MG,Botumirim,-16.862925,-43.010432
3108552,Sudeste,MG,Brasilândia de Minas,-16.998601,-46.015402
3108602,Sudeste,MG,Brasília de Minas,-16.205873,-44.427533
3108701,Sudeste,MG,Brás Pires,-20.848456,-43.239123
3108800,Sudeste,MG,Braúnas,-19.053597,-42.715353
3108909,Sudeste,MG,Brasópolis,-22.473110,-45.615326
3109006,Sudeste,MG,Brumadinho,-20.144174,-44.200188
3109105,Sudeste,MG,Bueno Brandão,-22.436167,-46.353388
3109204,Sudeste,MG,Buenópolis,-17.874256,-44.180788
3109253,Sudeste,MG,Bugre,-19.422213,-42.259457
3109303,Sudeste,MG,Buritis,-15.626505,-46.424041
3109402,Sudeste,MG,Buritizeiro,-17.359421,-44.955194
3109451,Sudeste,MG,Cabeceira Grande,-16.028275,-47.084989
3109501,Sudeste,MG,Cabo Verde,-21.469292,-46.399971
3109600,Sudeste,MG,Cachoeira da Prata,-19.526435,-44.441051
3109709,Sudeste,MG,Cachoeira de Minas,-22.353984,-45.782138
3109808,Sudeste,MG,Cachoeira Dourada,-18.512690,-49.501734
3109907,Sudeste,MG,Caetanópolis,-19.293713,-44.413037
3110004,Sudeste,MG,Caeté,-19.887141,-43.664787
3110103,Sudeste,MG,Caiana,-20.696829,-41.922982
3110202,Sudeste,MG,Cajuri,-20.788943,-42.793920
3110301,Sudeste,MG,Caldas,-21.923336,-46.387789
3110400,Sudeste,MG,Camacho,-20.626916,-45.158793
3110509,Sudeste,MG,Camanducaia,-22.756746,-46.146863
3110608,Sudeste,MG,Cambuí,-22.611097,-46.058019
3110707,Sudeste,MG,Cambuquira,-21.855410,-45.292521
3110806,Sudeste,MG,Campanário,-18.241124,-41.730132
3110905,Sudeste,MG,Campanha,-21.835357,-45.398449
3111002,Sudeste,MG,Campestre,-21.711455,-46.248159
3111101,Sudeste,MG,Campina Verde,-19.535456,-49.481169
3111150,Sudeste,MG,Campo Azul,-16.504063,-44.811858
3111200,Sudeste,MG,Campo Belo,-20.895316,-45.275861
3111309,Sudeste,MG,Campo do Meio,-21.109326,-45.830757
3111408,Sudeste,MG,Campo Florido,-19.765445,-48.573003
3111507,Sudeste,MG,Campos Altos,-19.698896,-46.173710
3111606,Sudeste,MG,Campos Gerais,-21.238698,-45.756907
3111705,Sudeste,MG,Canaã,-20.687376,-42.613011
3111804,Sudeste,MG,Canápolis,-18.721664,-49.204054
3111903,Sudeste,MG,Cana Verde,-21.023452,-45.185925
3112000,Sudeste,MG,Candeias,-20.770350,-45.276857
3112059,Sudeste,MG,Cantagalo,-18.531718,-42.625727
3112109,Sudeste,MG,Caparaó,-20.525588,-41.907190
3112208,Sudeste,MG,Capela Nova,-20.916668,-43.612422
3112307,Sudeste,MG,Capelinha,-17.695385,-42.516075
3112406,Sudeste,MG,Capetinga,-20.620499,-47.057437
3112505,Sudeste,MG,Capim Branco,-19.545542,-44.133166
3112604,Sudeste,MG,Capinópolis,-18.682294,-49.574482
3112653,Sudeste,MG,Capitão Andrade,-19.079024,-41.865097
3112703,Sudeste,MG,Capitão Enéas,-16.320915,-43.705413
3112802,Sudeste,MG,Capitólio,-20.614664,-46.054514
3112901,Sudeste,MG,Caputira,-20.170890,-42.271988
3113008,Sudeste,MG,Caraí,-17.192904,-41.698307
3113107,Sudeste,MG,Caranaíba,-20.870219,-43.739466
3113206,Sudeste,MG,Carandaí,-20.954369,-43.805475
3113305,Sudeste,MG,Carangola,-20.732551,-42.032225
3113404,Sudeste,MG,Caratinga,-19.789635,-42.143707
3113503,Sudeste,MG,Carbonita,-17.530246,-43.014460
3113602,Sudeste,MG,Careaçu,-22.038085,-45.687677
3113701,Sudeste,MG,Carlos Chagas,-17.703331,-40.767400
3113800,Sudeste,MG,Carmésia,-19.087086,-43.145840
3113909,Sudeste,MG,Carmo da Cachoeira,-21.461060,-45.224623
3114006,Sudeste,MG,Carmo da Mata,-20.559210,-44.868383
3114105,Sudeste,MG,Carmo de Minas,-22.118127,-45.132763
3114204,Sudeste,MG,Carmo do Cajuru,-20.186094,-44.771478
3114303,Sudeste,MG,Carmo do Paranaíba,-18.997289,-46.314289
3114402,Sudeste,MG,Carmo do Rio Claro,-20.972997,-46.121965
3114501,Sudeste,MG,Carmópolis de Minas,-20.539642,-44.632528
3114550,Sudeste,MG,Carneirinho,-19.697326,-50.691427
3114600,Sudeste,MG,Carrancas,-21.491626,-44.643609
3114709,Sudeste,MG,Carvalhópolis,-21.776073,-45.845639
3114808,Sudeste,MG,Carvalhos,-21.996705,-44.466015
3114907,Sudeste,MG,Casa Grande,-20.793451,-43.931467
3115003,Sudeste,MG,Cascalho Rico,-18.578590,-47.875999
3115102,Sudeste,MG,Cássia,-20.582856,-46.924036
3115201,Sudeste,MG,Conceição da Barra de Minas,-21.131769,-44.477808
3115300,Sudeste,MG,Cataguases,-21.389248,-42.692085
3115359,Sudeste,MG,Catas Altas,-20.074893,-43.414806
3115409,Sudeste,MG,Catas Altas da Noruega,-20.687088,-43.505059
3115458,Sudeste,MG,Catuji,-17.301081,-41.523127
3115474,Sudeste,MG,Catuti,-15.357379,-42.963523
3115508,Sudeste,MG,Caxambu,-21.979312,-44.931499
3115607,Sudeste,MG,Cedro do Abaeté,-19.147168,-45.712195
3115706,Sudeste,MG,Central de Minas,-18.757461,-41.310405
3115805,Sudeste,MG,Centralina,-18.585386,-49.196283
3115904,Sudeste,MG,Chácara,-21.672913,-43.218770
3116001,Sudeste,MG,Chalé,-20.044253,-41.692207
3116100,Sudeste,MG,Chapada do Norte,-17.086696,-42.540749
3116159,Sudeste,MG,Chapada Gaúcha,-15.299809,-45.625584
3116209,Sudeste,MG,Chiador,-22.003713,-43.059039
3116308,Sudeste,MG,Cipotânea,-20.905536,-43.367977
3116407,Sudeste,MG,Claraval,-20.398376,-47.287761
3116506,Sudeste,MG,Claro dos Poções,-17.077685,-44.208710
3116605,Sudeste,MG,Cláudio,-20.444575,-44.768423
3116704,Sudeste,MG,Coimbra,-20.858660,-42.805939
3116803,Sudeste,MG,Coluna,-18.220405,-42.843655
3116902,Sudeste,MG,Comendador Gomes,-19.700215,-49.081430
3117009,Sudeste,MG,Comercinho,-16.296595,-41.791132
3117108,Sudeste,MG,Conceição da Aparecida,-21.096620,-46.203127
3117207,Sudeste,MG,Conceição das Pedras,-22.161176,-45.453679
3117306,Sudeste,MG,Conceição das Alagoas,-19.923114,-48.381874
3117405,Sudeste,MG,Conceição de Ipanema,-19.930780,-41.692449
3117504,Sudeste,MG,Conceição do Mato Dentro,-19.045190,-43.423436
3117603,Sudeste,MG,Conceição do Pará,-19.749056,-44.895876
3117702,Sudeste,MG,Conceição do Rio Verde,-21.877666,-45.083769
3117801,Sudeste,MG,Conceição dos Ouros,-22.417475,-45.796327
3117836,Sudeste,MG,Cônego Marinho,-15.296270,-44.415155
3117876,Sudeste,MG,Confins,-19.629948,-43.995596
3117900,Sudeste,MG,Congonhal,-22.152561,-46.053662
3118007,Sudeste,MG,Congonhas,-20.504643,-43.856893
3118106,Sudeste,MG,Congonhas do Norte,-18.816452,-43.687632
3118205,Sudeste,MG,Conquista,-19.936931,-47.543283
3118304,Sudeste,MG,Conselheiro Lafaiete,-20.660852,-43.788445
3118403,Sudeste,MG,Conselheiro Pena,-19.175623,-41.471974
3118502,Sudeste,MG,Consolação,-22.550465,-45.922251
3118601,Sudeste,MG,Contagem,-19.943446,-44.066345
3118700,Sudeste,MG,Coqueiral,-21.186575,-45.440806
3118809,Sudeste,MG,Coração de Jesus,-16.689323,-44.358495
3118908,Sudeste,MG,Cordisburgo,-19.128533,-44.322067
3119005,Sudeste,MG,Cordislândia,-21.791208,-45.700530
3119104,Sudeste,MG,Corinto,-18.363516,-44.456226
3119203,Sudeste,MG,Coroaci,-18.618084,-42.283028
3119302,Sudeste,MG,Coromandel,-18.473851,-47.201548
3119401,Sudeste,MG,Coronel Fabriciano,-19.525053,-42.624347
3119500,Sudeste,MG,Coronel Murta,-16.610268,-42.184804
3119609,Sudeste,MG,Coronel Pacheco,-21.576415,-43.268858
3119708,Sudeste,MG,Coronel Xavier Chaves,-21.024595,-44.228624
3119807,Sudeste,MG,Córrego Danta,-19.826410,-45.898471
3119906,Sudeste,MG,Córrego do Bom Jesus,-22.629922,-46.017909
3119955,Sudeste,MG,Córrego Fundo,-20.455525,-45.553395
3120003,Sudeste,MG,Córrego Novo,-19.834785,-42.400138
3120102,Sudeste,MG,Couto de Magalhães de Minas,-18.072059,-43.475349
3120151,Sudeste,MG,Crisólita,-17.237534,-40.914895
3120201,Sudeste,MG,Cristais,-20.875233,-45.518504
3120300,Sudeste,MG,Cristália,-16.712634,-42.859551
3120409,Sudeste,MG,Cristiano Otoni,-20.840852,-43.797836
3120508,Sudeste,MG,Cristina,-22.208321,-45.262809
3120607,Sudeste,MG,Crucilândia,-20.393292,-44.337837
3120706,Sudeste,MG,Cruzeiro da Fortaleza,-18.938647,-46.673393
3120805,Sudeste,MG,Cruzília,-21.838951,-44.811023
3120839,Sudeste,MG,Cuparaque,-18.966642,-41.103126
3120870,Sudeste,MG,Curral de Dentro,-15.939327,-41.855980
3120904,Sudeste,MG,Curvelo,-18.755481,-44.428399
3121001,Sudeste,MG,Datas,-18.453303,-43.656715
3121100,Sudeste,MG,Delfim Moreira,-22.502009,-45.272596
3121209,Sudeste,MG,Delfinópolis,-20.345846,-46.858180
3121258,Sudeste,MG,Delta,-19.977473,-47.772971
3121308,Sudeste,MG,Descoberto,-21.460204,-42.972069
3121407,Sudeste,MG,Desterro de Entre Rios,-20.654631,-44.343666
3121506,Sudeste,MG,Desterro do Melo,-21.147179,-43.519600
3121605,Sudeste,MG,Diamantina,-18.242093,-43.594457
3121704,Sudeste,MG,Diogo de Vasconcelos,-20.487506,-43.196577
3121803,Sudeste,MG,Dionísio,-19.843997,-42.782368
3121902,Sudeste,MG,Divinésia,-20.990010,-43.011081
3122009,Sudeste,MG,Divino,-20.612977,-42.147739
3122108,Sudeste,MG,Divino das Laranjeiras,-18.773128,-41.483254
3122207,Sudeste,MG,Divinolândia de Minas,-18.805260,-42.621820
3122306,Sudeste,MG,Divinópolis,-20.142074,-44.893886
3122355,Sudeste,MG,Divisa Alegre,-15.723940,-41.340024
3122405,Sudeste,MG,Divisa Nova,-21.517264,-46.202941
3122454,Sudeste,MG,Divisópolis,-15.724635,-41.002582
3122470,Sudeste,MG,Dom Bosco,-16.650750,-46.271450
3122504,Sudeste,MG,Dom Cavati,-19.379163,-42.110324
3122603,Sudeste,MG,Dom Joaquim,-18.964550,-43.261348
3122702,Sudeste,MG,Dom Silvério,-20.162205,-42.970873
3122801,Sudeste,MG,Dom Viçoso,-22.253674,-45.159169
3122900,Sudeste,MG,Dona Eusébia,-21.323875,-42.806934
3123007,Sudeste,MG,Dores de Campos,-21.104088,-44.023047
3123106,Sudeste,MG,Dores de Guanhães,-19.054262,-42.926722
3123205,Sudeste,MG,Dores do Indaiá,-19.461629,-45.602656
3123304,Sudeste,MG,Dores do Turvo,-20.981273,-43.195195
3123403,Sudeste,MG,Doresópolis,-20.288451,-45.905197
3123502,Sudeste,MG,Douradoquara,-18.433834,-47.611975
3123528,Sudeste,MG,Durandé,-20.207239,-41.794262
3123601,Sudeste,MG,Elói Mendes,-21.609313,-45.566434
3123700,Sudeste,MG,Engenheiro Caldas,-19.198103,-42.049842
3123809,Sudeste,MG,Engenheiro Navarro,-17.287753,-43.949415
3123858,Sudeste,MG,Entre Folhas,-19.627783,-42.232360
3123908,Sudeste,MG,Entre Rios de Minas,-20.671357,-44.067082
3124005,Sudeste,MG,Ervália,-20.833507,-42.659367
3124104,Sudeste,MG,Esmeraldas,-19.759201,-44.314807
3124203,Sudeste,MG,Espera Feliz,-20.643708,-41.913935
3124302,Sudeste,MG,Espinosa,-14.925272,-42.812982
3124401,Sudeste,MG,Espírito Santo do Dourado,-22.047514,-45.954013
3124609,Sudeste,MG,Estrela Dalva,-21.742285,-42.458371
3124708,Sudeste,MG,Estrela do Indaiá,-19.520238,-45.792433
3124807,Sudeste,MG,Estrela do Sul,-18.741293,-47.688975
3124906,Sudeste,MG,Eugenópolis,-21.097223,-42.192277
3125002,Sudeste,MG,Ewbank da Câmara,-21.541636,-43.507591
3125101,Sudeste,MG,Extrema,-22.858190,-46.322162
3125200,Sudeste,MG,Fama,-21.405762,-45.832312
3125309,Sudeste,MG,Faria Lemos,-20.801745,-42.013846
3125408,Sudeste,MG,Felício dos Santos,-18.077563,-43.245171
3125507,Sudeste,MG,São Gonçalo do Rio Preto,-18.006394,-43.384544
3125606,Sudeste,MG,Felisburgo,-16.638333,-40.758570
3125705,Sudeste,MG,Felixlândia,-18.754357,-44.896587
3125804,Sudeste,MG,Fernandes Tourinho,-19.151001,-42.080978
3125903,Sudeste,MG,Ferros,-19.236420,-43.019714
3125952,Sudeste,MG,Fervedouro,-20.732776,-42.278181
3126000,Sudeste,MG,Florestal,-19.894518,-44.430116
3126109,Sudeste,MG,Formiga,-20.464884,-45.426428
3126208,Sudeste,MG,Formoso,-14.951743,-46.239980
3126307,Sudeste,MG,Fortaleza de Minas,-20.848493,-46.712643
3126406,Sudeste,MG,Fortuna de Minas,-19.563901,-44.443397
3126505,Sudeste,MG,Francisco Badaró,-16.990691,-42.349773
3126604,Sudeste,MG,Francisco Dumont,-17.319949,-44.234207
3126703,Sudeste,MG,Francisco Sá,-16.475681,-43.488735
3126752,Sudeste,MG,Franciscópolis,-17.959044,-42.007313
3126802,Sudeste,MG,Frei Gaspar,-18.071185,-41.429421
3126901,Sudeste,MG,Frei Inocêncio,-18.561790,-41.901217
3126950,Sudeste,MG,Frei Lagonegro,-18.165081,-42.765295
3127008,Sudeste,MG,Fronteira,-20.288301,-49.204282
3127057,Sudeste,MG,Fronteira dos Vales,-16.892015,-40.925079
3127073,Sudeste,MG,Fruta de Leite,-16.116418,-42.532222
3127107,Sudeste,MG,Frutal,-20.025898,-48.939154
3127206,Sudeste,MG,Funilândia,-19.369987,-44.063086
3127305,Sudeste,MG,Galiléia,-19.005474,-41.536197
3127339,Sudeste,MG,Gameleiras,-15.076822,-43.119481
3127354,Sudeste,MG,Glaucilândia,-16.850219,-43.696406
3127370,Sudeste,MG,Goiabeira,-18.981713,-41.222822
3127388,Sudeste,MG,Goianá,-21.532418,-43.191482
3127503,Sudeste,MG,Gonzaga,-18.824825,-42.477224
3127602,Sudeste,MG,Gouveia,-18.442973,-43.733987
3127701,Sudeste,MG,Governador Valadares,-18.852882,-41.947081
3127800,Sudeste,MG,Grão Mogol,-16.566495,-42.888013
3127909,Sudeste,MG,Grupiara,-18.493024,-47.724798
3128006,Sudeste,MG,Guanhães,-18.777151,-42.937049
3128105,Sudeste,MG,Guapé,-20.756725,-45.918384
3128204,Sudeste,MG,Guaraciaba,-20.571704,-43.011282
3128253,Sudeste,MG,Guaraciama,-17.011527,-43.668778
3128303,Sudeste,MG,Guaranésia,-21.305560,-46.795491
3128402,Sudeste,MG,Guarani,-21.362669,-43.046457
3128501,Sudeste,MG,Guarará,-21.732720,-43.038952
3128600,Sudeste,MG,Guarda-Mor,-17.771300,-47.101076
3128709,Sudeste,MG,Guaxupé,-21.303781,-46.713537
3128808,Sudeste,MG,Guidoval,-21.144239,-42.800817
3128907,Sudeste,MG,Guimarânia,-18.838019,-46.797265
3129004,Sudeste,MG,Guiricema,-21.010673,-42.718812
3129103,Sudeste,MG,Gurinhatã,-19.213748,-49.786273
3129202,Sudeste,MG,Heliodora,-22.064744,-45.544577
3129301,Sudeste,MG,Iapu,-19.440272,-42.214693
3129400,Sudeste,MG,Ibertioga,-21.429472,-43.968124
3129509,Sudeste,MG,Ibiá,-19.475112,-46.538611
3129608,Sudeste,MG,Ibiaí,-16.859872,-44.914107
3129657,Sudeste,MG,Ibiracatu,-15.665467,-44.167709
3129707,Sudeste,MG,Ibiraci,-20.470155,-47.130803
3129806,Sudeste,MG,Ibirité,-20.028038,-44.056665
3129905,Sudeste,MG,Ibitiúra de Minas,-22.057055,-46.437603
3130002,Sudeste,MG,Ibituruna,-21.146485,-44.738464
3130051,Sudeste,MG,Icaraí de Minas,-16.214013,-44.902777
3130101,Sudeste,MG,Igarapé,-20.069909,-44.301158
3130200,Sudeste,MG,Igaratinga,-19.953886,-44.700495
3130309,Sudeste,MG,Iguatama,-20.176074,-45.709140
3130408,Sudeste,MG,Ijaci,-21.172066,-44.928783
3130507,Sudeste,MG,Ilicínea,-20.940389,-45.828464
3130556,Sudeste,MG,Imbé de Minas,-19.595876,-41.962481
3130606,Sudeste,MG,Inconfidentes,-22.321487,-46.333801
3130655,Sudeste,MG,Indaiabira,-15.492385,-42.203585
3130705,Sudeste,MG,Indianópolis,-19.042495,-47.917992
3130804,Sudeste,MG,Ingaí,-21.403717,-44.922423
3130903,Sudeste,MG,Inhapim,-19.550115,-42.121931
3131000,Sudeste,MG,Inhaúma,-19.492367,-44.390946
3131109,Sudeste,MG,Inimutaba,-18.731441,-44.366262
3131158,Sudeste,MG,Ipaba,-19.413251,-42.418166
3131208,Sudeste,MG,Ipanema,-19.800336,-41.717353
3131307,Sudeste,MG,Ipatinga,-19.481032,-42.520351
3131406,Sudeste,MG,Ipiaçu,-18.694880,-49.945773
3131505,Sudeste,MG,Ipuiúna,-22.099521,-46.190829
3131604,Sudeste,MG,Iraí de Minas,-18.981858,-47.462991
3131703,Sudeste,MG,Itabira,-19.638169,-43.223952
3131802,Sudeste,MG,Itabirinha,-18.556799,-41.233183
3131901,Sudeste,MG,Itabirito,-20.254177,-43.802143
3132008,Sudeste,MG,Itacambira,-17.064435,-43.310402
3132107,Sudeste,MG,Itacarambi,-15.102642,-44.093186
3132206,Sudeste,MG,Itaguara,-20.390678,-44.486778
3132305,Sudeste,MG,Itaipé,-17.404232,-41.673230
3132404,Sudeste,MG,Itajubá,-22.430601,-45.464583
3132503,Sudeste,MG,Itamarandiba,-17.858517,-42.849158
3132602,Sudeste,MG,Itamarati de Minas,-21.419456,-42.818593
3132701,Sudeste,MG,Itambacuri,-18.034330,-41.682267
3132800,Sudeste,MG,Itambé do Mato Dentro,-19.420963,-43.322895
3132909,Sudeste,MG,Itamogi,-21.078443,-47.047468
3133006,Sudeste,MG,Itamonte,-22.285127,-44.868288
3133105,Sudeste,MG,Itanhandu,-22.295080,-44.935922
3133204,Sudeste,MG,Itanhomi,-19.171689,-41.864932
3133303,Sudeste,MG,Itaobim,-16.559526,-41.498977
3133402,Sudeste,MG,Itapagipe,-19.903296,-49.369821
3133501,Sudeste,MG,Itapecerica,-20.472890,-45.124680
3133600,Sudeste,MG,Itapeva,-22.769740,-46.219557
3133709,Sudeste,MG,Itatiaiuçu,-20.198642,-44.429164
3133758,Sudeste,MG,Itaú de Minas,-20.738189,-46.752954
3133808,Sudeste,MG,Itaúna,-20.074436,-44.578277
3133907,Sudeste,MG,Itaverava,-20.674727,-43.604322
3134004,Sudeste,MG,Itinga,-16.601429,-41.778178
3134103,Sudeste,MG,Itueta,-19.392398,-41.225632
3134202,Sudeste,MG,Ituiutaba,-18.973068,-49.462235
3134301,Sudeste,MG,Itumirim,-21.313796,-44.875788
3134400,Sudeste,MG,Iturama,-19.731948,-50.201974
3134509,Sudeste,MG,Itutinga,-21.296056,-44.658838
3134608,Sudeste,MG,Jaboticatubas,-19.522289,-43.747334
3134707,Sudeste,MG,Jacinto,-16.141162,-40.291429
3134806,Sudeste,MG,Jacuí,-21.017602,-46.742010
3134905,Sudeste,MG,Jacutinga,-22.286638,-46.612341
3135001,Sudeste,MG,Jaguaraçu,-19.647073,-42.752999
3135050,Sudeste,MG,Jaíba,-15.342934,-43.670329
3135076,Sudeste,MG,Jampruca,-18.461599,-41.810169
3135100,Sudeste,MG,Janaúba,-15.799028,-43.307683
3135209,Sudeste,MG,Januária,-15.487873,-44.359805
3135308,Sudeste,MG,Japaraíba,-20.141618,-45.504118
3135357,Sudeste,MG,Japonvar,-16.000957,-44.276127
3135407,Sudeste,MG,Jeceaba,-20.533033,-43.985232
3135456,Sudeste,MG,Jenipapo de Minas,-17.080423,-42.256047
3135506,Sudeste,MG,Jequeri,-20.446303,-42.682264
3135605,Sudeste,MG,Jequitaí,-17.216373,-44.441687
3135704,Sudeste,MG,Jequitibá,-19.237674,-44.028076
3135803,Sudeste,MG,Jequitinhonha,-16.441769,-41.007115
3135902,Sudeste,MG,Jesuânia,-21.998426,-45.290877
3136009,Sudeste,MG,Joaíma,-16.654730,-41.023053
3136108,Sudeste,MG,Joanésia,-19.168696,-42.674702
3136207,Sudeste,MG,João Monlevade,-19.805639,-43.174571
3136306,Sudeste,MG,João Pinheiro,-17.741853,-46.175464
3136405,Sudeste,MG,Joaquim Felício,-17.755294,-44.173605
3136504,Sudeste,MG,Jordânia,-15.901065,-40.180014
3136520,Sudeste,MG,José Gonçalves de Minas,-16.907182,-42.607175
3136553,Sudeste,MG,José Raydan,-18.217495,-42.500590
3136579,Sudeste,MG,Josenópolis,-16.544525,-42.513137
3136603,Sudeste,MG,Nova União,-19.688103,-43.579994
